# idx stamp x y z qx qy qz qw yaw pcd_file
480 1778824364.275229692 -14.243263 -32.034550 -3.406245 -0.046006656 0.035395632 0.172197065 0.983350755 0.343340841 keyframe_000480.pcd
481 1778824364.376257896 -14.145020 -31.988773 -3.379594 -0.045369066 0.014171089 0.171871171 0.983972118 0.344011249 keyframe_000481.pcd
482 1778824364.476201057 -14.026325 -31.936260 -3.375329 -0.046479772 0.030790974 0.174831099 0.983018633 0.348907723 keyframe_000482.pcd
483 1778824364.575278044 -13.909660 -31.904367 -3.333098 -0.038852099 0.016698214 0.175159404 0.983631469 0.350809575 keyframe_000483.pcd
484 1778824364.675082445 -13.787028 -31.853071 -3.312873 -0.051266246 0.034047904 0.170049689 0.983511879 0.338620517 keyframe_000484.pcd
485 1778824364.775189400 -13.679422 -31.803516 -3.277012 -0.056413926 0.024810238 0.166719617 0.984076466 0.332151008 keyframe_000485.pcd
486 1778824364.875211954 -13.563555 -31.750540 -3.261553 -0.045836320 0.028487368 0.173588379 0.983338485 0.346556231 keyframe_000486.pcd
487 1778824364.975164890 -13.450352 -31.709268 -3.226313 -0.043610217 0.027527311 0.179628089 0.982381874 0.359046451 keyframe_000487.pcd
488 1778824365.075167179 -13.322563 -31.659134 -3.212358 -0.051276111 0.030011221 0.176186763 0.982562116 0.351359060 keyframe_000488.pcd
489 1778824365.175179958 -13.201052 -31.612630 -3.169973 -0.056123232 0.033224555 0.171010188 0.983108248 0.340234170 keyframe_000489.pcd
490 1778824365.276233196 -13.077970 -31.565033 -3.143790 -0.060037769 0.023646109 0.174226421 0.982589172 0.347257507 keyframe_000490.pcd
491 1778824365.375774860 -12.967259 -31.491701 -3.066951 -0.039206873 0.028046053 0.183416831 0.981852589 0.367029113 keyframe_000491.pcd
492 1778824365.474319935 -12.855945 -31.441298 -3.024689 -0.047896690 0.021192139 0.183102630 0.981697625 0.366231858 keyframe_000492.pcd
493 1778824365.575199127 -12.726382 -31.390495 -2.990396 -0.049917255 0.029452797 0.177516344 0.982409664 0.354199316 keyframe_000493.pcd
494 1778824365.674842358 -12.611810 -31.343220 -2.969689 -0.045891425 0.014055956 0.180611100 0.982382837 0.361752845 keyframe_000494.pcd
495 1778824365.775144339 -12.489995 -31.302534 -2.954893 -0.037229314 0.022902645 0.188688164 0.981063822 0.378113393 keyframe_000495.pcd
496 1778824365.875921965 -12.382004 -31.265592 -2.951376 -0.044790229 0.016002807 0.184199217 0.981737436 0.368966149 keyframe_000496.pcd
497 1778824365.974502563 -12.256955 -31.216956 -2.950768 -0.049074302 0.032613860 0.179208430 0.982045003 0.357516460 keyframe_000497.pcd
498 1778824366.074225903 -12.151873 -31.176003 -2.931337 -0.045351375 0.011545890 0.183830396 0.981843333 0.368500494 keyframe_000498.pcd
499 1778824366.175825357 -12.017458 -31.133140 -2.905003 -0.035007085 0.029871158 0.192946505 0.980129514 0.386678483 keyframe_000499.pcd
500 1778824366.274435759 -11.911295 -31.096927 -2.878417 -0.040343586 0.016361171 0.186524138 0.981485330 0.373877452 keyframe_000500.pcd
501 1778824366.374078274 -11.782440 -31.051510 -2.860581 -0.050547873 0.045110960 0.179175022 0.981481648 0.356658884 keyframe_000501.pcd
502 1778824366.475857019 -11.676557 -31.010754 -2.830283 -0.045545992 0.026374371 0.184533474 0.981415993 0.368969826 keyframe_000502.pcd
503 1778824366.574672699 -11.564848 -30.965465 -2.803773 -0.044078180 0.027889802 0.190387477 0.980322336 0.380919412 keyframe_000503.pcd
504 1778824366.675159693 -11.460431 -30.916757 -2.763179 -0.043788105 0.013679942 0.186115250 0.981456354 0.373062995 keyframe_000504.pcd
505 1778824366.774752140 -11.325148 -30.862079 -2.737932 -0.050223564 0.040285284 0.181630890 0.981256801 0.361937447 keyframe_000505.pcd
506 1778824366.874494314 -11.229487 -30.816091 -2.709391 -0.051776430 0.017329886 0.184472153 0.981319979 0.369090270 keyframe_000506.pcd
507 1778824366.974263430 -11.099065 -30.758375 -2.688860 -0.050666858 0.037582773 0.190702403 0.979618802 0.380550033 keyframe_000507.pcd
508 1778824367.072915792 -10.983655 -30.706809 -2.644850 -0.049099266 0.024638154 0.189216392 0.980397562 0.378387538 keyframe_000508.pcd
509 1778824367.172519207 -10.870832 -30.649016 -2.641360 -0.043431025 0.037038311 0.189313591 0.980256229 0.378365722 keyframe_000509.pcd
510 1778824367.272176981 -10.767537 -30.591387 -2.618338 -0.051463589 0.014376316 0.187991836 0.980716009 0.376501568 keyframe_000510.pcd
511 1778824367.370916367 -10.641800 -30.529918 -2.615760 -0.050354870 0.031100798 0.190817325 0.979839720 0.381169069 keyframe_000511.pcd
512 1778824367.464606762 -10.536839 -30.488275 -2.582547 -0.042687270 0.020783299 0.193215150 0.980007019 0.387147818 keyframe_000512.pcd
513 1778824367.571061134 -10.399601 -30.426842 -2.564931 -0.056410333 0.039748892 0.186589466 0.980011363 0.371503733 keyframe_000513.pcd
514 1778824367.674699068 -10.292845 -30.380037 -2.527093 -0.059465238 0.020588228 0.185608093 0.980606774 0.370708314 keyframe_000514.pcd
515 1778824367.774405718 -10.163809 -30.321929 -2.508200 -0.058746212 0.031902539 0.192762355 0.978965671 0.384426926 keyframe_000515.pcd
516 1778824367.874021053 -10.052455 -30.273125 -2.465038 -0.058136338 0.017950732 0.217873269 0.974078629 0.436901752 keyframe_000516.pcd
517 1778824367.974512815 -9.951205 -30.206426 -2.456635 -0.100221992 0.029982358 0.252691006 0.961875182 0.504016788 keyframe_000517.pcd
518 1778824368.068441153 -9.864837 -30.138668 -2.414047 -0.101026419 0.027534941 0.302183795 0.947481105 0.607399673 keyframe_000518.pcd
519 1778824368.272701979 -9.672023 -29.959044 -2.354622 -0.103004573 0.001740645 0.383472746 0.917788473 0.783726490 keyframe_000519.pcd
520 1778824368.372117043 -9.586143 -29.860887 -2.369137 -0.129700280 0.023339872 0.393883450 0.909664177 0.801068156 keyframe_000520.pcd
521 1778824368.471186399 -9.511979 -29.766756 -2.348264 -0.133573397 0.022451228 0.405112289 0.904178148 0.825330874 keyframe_000521.pcd
522 1778824368.574168921 -9.417603 -29.646172 -2.338705 -0.129594677 0.027791935 0.423234242 0.896273175 0.865177957 keyframe_000522.pcd
523 1778824368.675228119 -9.343433 -29.537825 -2.302837 -0.120475774 0.017251230 0.428843721 0.895143031 0.879732112 keyframe_000523.pcd
524 1778824368.775018454 -9.250718 -29.433964 -2.284880 -0.101628584 0.031072632 0.411946056 0.904989817 0.843009732 keyframe_000524.pcd
525 1778824368.874522448 -9.177625 -29.365107 -2.252011 -0.102593083 0.001563803 0.373479471 0.921946473 0.762210186 keyframe_000525.pcd
526 1778824368.974186897 -9.022084 -29.286347 -2.245322 -0.075647915 0.047687201 0.345288322 0.934226578 0.700250837 keyframe_000526.pcd
527 1778824369.073895216 -8.917958 -29.218009 -2.225075 -0.070100150 0.038711786 0.310502669 0.947193465 0.627108495 keyframe_000527.pcd
528 1778824369.176165581 -8.797676 -29.138012 -2.224085 -0.063748121 0.044180766 0.285136544 0.955343597 0.574183487 keyframe_000528.pcd
529 1778824369.276086092 -8.710173 -29.081744 -2.193706 -0.064275119 0.012750462 0.265294764 0.961938056 0.534757004 keyframe_000529.pcd
530 1778824369.375059366 -8.582082 -29.009367 -2.180620 -0.065042485 0.030298535 0.259145357 0.963169330 0.520568247 keyframe_000530.pcd
531 1778824369.474742174 -8.470945 -28.940448 -2.145118 -0.058371031 0.026668944 0.251760932 0.965659372 0.506026866 keyframe_000531.pcd
532 1778824369.575232983 -8.340947 -28.871323 -2.126495 -0.065629128 0.043078105 0.241554332 0.967206596 0.483291875 keyframe_000532.pcd
533 1778824369.675119400 -8.233911 -28.817532 -2.094326 -0.065785322 0.024914425 0.235167113 0.969405999 0.471356053 keyframe_000533.pcd
534 1778824369.774843931 -8.113776 -28.754361 -2.078676 -0.067123609 0.034253333 0.235799818 0.968875418 0.471824336 keyframe_000534.pcd
535 1778824369.874461651 -8.007837 -28.695918 -2.042754 -0.059910849 0.028814015 0.234267971 0.969896366 0.469653010 keyframe_000535.pcd
536 1778824369.974150181 -7.875015 -28.618317 -2.022410 -0.062361729 0.045506965 0.217831768 0.972928287 0.434571765 keyframe_000536.pcd
537 1778824370.076090097 -7.783053 -28.563374 -1.984147 -0.058772706 0.017192980 0.183401449 0.981128982 0.366562409 keyframe_000537.pcd
538 1778824370.175156355 -7.646236 -28.528647 -1.953381 -0.026630483 0.036539620 0.170490838 0.984321364 0.341382232 keyframe_000538.pcd
539 1778824370.275103807 -7.530113 -28.491427 -1.929058 -0.023304148 0.038909282 0.150587644 0.987555743 0.301192336 keyframe_000539.pcd
540 1778824370.375821829 -7.399319 -28.461957 -1.918894 -0.028546753 0.038928266 0.131492938 0.990141041 0.262089593 keyframe_000540.pcd
541 1778824370.475156546 -7.291276 -28.444626 -1.877102 -0.031941084 0.022572415 0.110979044 0.993052821 0.221066076 keyframe_000541.pcd
542 1778824370.575148344 -7.165647 -28.415666 -1.854609 -0.015056862 0.024972600 0.082367207 0.996175338 0.164314040 keyframe_000542.pcd
543 1778824370.675971746 -7.045772 -28.412913 -1.847678 -0.002366676 0.028442474 0.051415729 0.998269426 0.102867319 keyframe_000543.pcd
544 1778824370.774736404 -6.919029 -28.407449 -1.846677 0.001885389 0.034836397 0.021862692 0.999152087 0.043940118 keyframe_000544.pcd
545 1778824370.875045776 -6.796054 -28.421155 -1.825238 0.001192458 0.025097933 -0.002560451 0.999681007 -0.005065816 keyframe_000545.pcd
546 1778824370.976076126 -6.650124 -28.439668 -1.805062 0.002101539 0.027662475 -0.013300077 0.999526627 -0.026515052 keyframe_000546.pcd
547 1778824371.075115442 -6.529678 -28.459815 -1.749697 0.020779964 0.024203829 -0.018357789 0.999322450 -0.035735557 keyframe_000547.pcd
548 1778824371.175046206 -6.378245 -28.450975 -1.719232 -0.002690805 0.038999810 -0.019724322 0.999040903 -0.039751673 keyframe_000548.pcd
549 1778824371.274832726 -6.250482 -28.465988 -1.684694 -0.011726663 0.039144208 0.010610195 0.999108423 0.020347547 keyframe_000549.pcd
550 1778824371.375137091 -6.119748 -28.453643 -1.642922 -0.034859322 0.027867074 0.062891003 0.997022054 0.124004628 keyframe_000550.pcd
551 1778824371.475097418 -6.006596 -28.419873 -1.592221 -0.046252783 0.017447192 0.107904720 0.992931441 0.214523762 keyframe_000551.pcd
552 1778824371.575170755 -5.872699 -28.370080 -1.562397 -0.065978955 0.042258366 0.134056689 0.987871354 0.263667158 keyframe_000552.pcd
553 1778824371.675158978 -5.751605 -28.320926 -1.516098 -0.072864015 0.023372208 0.158789059 0.984342730 0.315131707 keyframe_000553.pcd
554 1778824371.775013924 -5.624481 -28.264280 -1.495206 -0.067687713 0.032318821 0.182761896 0.980291771 0.363263440 keyframe_000554.pcd
555 1778824371.876039982 -5.514183 -28.212015 -1.453315 -0.062238110 0.015770855 0.196198617 0.978459913 0.392573001 keyframe_000555.pcd
556 1778824371.975002766 -5.385659 -28.138162 -1.437934 -0.078909647 0.035067076 0.198239451 0.976342505 0.393559214 keyframe_000556.pcd
557 1778824372.075061560 -5.278912 -28.077177 -1.418972 -0.072943517 0.024389183 0.204230079 0.975896760 0.407423974 keyframe_000557.pcd
558 1778824372.176086187 -5.160396 -28.018885 -1.409687 -0.068213835 0.027645889 0.213971250 0.974063079 0.427396885 keyframe_000558.pcd
559 1778824372.275039673 -5.054716 -27.967393 -1.380915 -0.059720072 0.017270919 0.218093892 0.973945729 0.437322600 keyframe_000559.pcd
560 1778824372.376119375 -4.937046 -27.905314 -1.376459 -0.048649048 0.035617239 0.206086675 0.976674441 0.412287599 keyframe_000560.pcd
561 1778824372.575137377 -4.674892 -27.812924 -1.354832 -0.030850739 0.041004956 0.169201606 0.984244706 0.338341929 keyframe_000561.pcd
562 1778824372.674974442 -4.574456 -27.762213 -1.318537 -0.027552036 0.034910843 0.153071413 0.987213888 0.305958668 keyframe_000562.pcd
563 1778824372.776064873 -4.447507 -27.712064 -1.294671 -0.033218628 0.034347836 0.140111888 0.988982006 0.279294999 keyframe_000563.pcd
564 1778824372.875027895 -4.349617 -27.685284 -1.247760 -0.037586273 0.020369352 0.129215753 0.990694529 0.257656501 keyframe_000564.pcd
565 1778824372.976032734 -4.227949 -27.655391 -1.237273 -0.028900899 0.028098183 0.132157295 0.990408845 0.263724520 keyframe_000565.pcd
566 1778824373.076055527 -4.103839 -27.621688 -1.198489 -0.026060010 0.026063415 0.133083504 0.990419283 0.265829174 keyframe_000566.pcd
567 1778824373.176003456 -3.977235 -27.592410 -1.181832 -0.038360094 0.032285128 0.124850912 0.990907878 0.248159287 keyframe_000567.pcd
568 1778824373.275007248 -3.848734 -27.571520 -1.142195 -0.043209421 0.031910940 0.118450334 0.991506004 0.234915259 keyframe_000568.pcd
569 1778824373.376021385 -3.713087 -27.542818 -1.118748 -0.044899676 0.026543169 0.119475566 0.991466121 0.237219187 keyframe_000569.pcd
570 1778824373.475081682 -3.598984 -27.508862 -1.054500 -0.025632369 0.023613535 0.126232044 0.991388347 0.252095592 keyframe_000570.pcd
571 1778824373.574985266 -3.468906 -27.473551 -1.021398 -0.041974707 0.026504200 0.120219019 0.991505441 0.238901504 keyframe_000571.pcd
572 1778824373.676039696 -3.333772 -27.448838 -0.981493 -0.046601523 0.034332055 0.114522015 0.991732986 0.226582504 keyframe_000572.pcd
573 1778824373.775103569 -3.201164 -27.416677 -0.963667 -0.040029631 0.027744598 0.119558585 0.991631792 0.237616316 keyframe_000573.pcd
574 1778824373.876077890 -3.069978 -27.393771 -0.920199 -0.033175257 0.025319953 0.123659261 0.991446766 0.246426176 keyframe_000574.pcd
575 1778824373.976041079 -2.930717 -27.365481 -0.893337 -0.043346275 0.024987606 0.120465371 0.991455906 0.239413682 keyframe_000575.pcd
576 1778824374.075068474 -2.807342 -27.332735 -0.858780 -0.046732114 0.033505882 0.115497430 0.991641976 0.228595415 keyframe_000576.pcd
577 1778824374.176087856 -2.691423 -27.302925 -0.839578 -0.042350985 0.022792551 0.119514634 0.991666852 0.237699580 keyframe_000577.pcd
578 1778824374.275945902 -2.567548 -27.283214 -0.815940 -0.030393393 0.027322684 0.128091822 0.990919875 0.255450914 keyframe_000578.pcd
579 1778824374.375012398 -2.437458 -27.253057 -0.788976 -0.038634735 0.017099169 0.123061975 0.991499231 0.245395032 keyframe_000579.pcd
580 1778824374.475858450 -2.304652 -27.213840 -0.770022 -0.051779159 0.045082490 0.111560614 0.991383234 0.219397497 keyframe_000580.pcd
581 1778824374.574813366 -2.194043 -27.182414 -0.744803 -0.045643786 0.027580202 0.116459106 0.991762700 0.231020593 keyframe_000581.pcd
582 1778824374.676161766 -2.059448 -27.144758 -0.723348 -0.034189779 0.029730555 0.123469855 0.991313446 0.245781873 keyframe_000582.pcd
583 1778824374.776059389 -1.935317 -27.111791 -0.698539 -0.036874216 0.019518428 0.120625738 0.991820929 0.240418246 keyframe_000583.pcd
584 1778824374.876017332 -1.808542 -27.071368 -0.690686 -0.041783520 0.041849342 0.112108293 0.991934726 0.221662104 keyframe_000584.pcd
585 1778824374.976104498 -1.701664 -27.033505 -0.672163 -0.037967025 0.022625094 0.115692150 0.992301334 0.230242940 keyframe_000585.pcd
586 1778824375.076005936 -1.558539 -27.002292 -0.649865 -0.032805678 0.035859407 0.118235680 0.991795450 0.235063031 keyframe_000586.pcd
587 1778824375.175175190 -1.431271 -26.971717 -0.608776 -0.033791705 0.024397566 0.114323477 0.992568900 0.227615433 keyframe_000587.pcd
588 1778824375.276005745 -1.322202 -26.947655 -0.574221 -0.032480660 0.038024096 0.111820266 0.992469346 0.222061981 keyframe_000588.pcd
589 1778824375.375979662 -1.209498 -26.920122 -0.537572 -0.033331048 0.017068364 0.114966523 0.992663292 0.229308909 keyframe_000589.pcd
590 1778824375.475255013 -1.088641 -26.885913 -0.519554 -0.023015287 0.040098481 0.123571994 0.991257974 0.246513824 keyframe_000590.pcd
591 1778824375.574543476 -0.969390 -26.859018 -0.477926 -0.029421486 0.027125942 0.119987145 0.991968570 0.239163627 keyframe_000591.pcd
592 1778824375.675988913 -0.823545 -26.824779 -0.460299 -0.035941595 0.048175097 0.115050355 0.991539600 0.227878562 keyframe_000592.pcd
593 1778824375.775996923 -0.707487 -26.799413 -0.424198 -0.035021847 0.022246484 0.116460593 0.992328320 0.231965472 keyframe_000593.pcd
594 1778824375.875951290 -0.569013 -26.761993 -0.413669 -0.023517202 0.037753096 0.123332647 0.991368097 0.246028408 keyframe_000594.pcd
595 1778824375.976047277 -0.450933 -26.741113 -0.383378 -0.024071856 0.030150059 0.120439703 0.991970664 0.240313016 keyframe_000595.pcd
596 1778824376.074681520 -0.320538 -26.689230 -0.387633 -0.048500660 0.051322418 0.132992996 0.988598280 0.262689845 keyframe_000596.pcd
597 1778824376.174080133 -0.245227 -26.652373 -0.301081 -0.042118723 0.027799816 0.147568129 0.987763550 0.294060874 keyframe_000597.pcd
598 1778824376.275773048 -0.148601 -26.617832 -0.250142 -0.029537111 0.032780529 0.119054232 0.991906793 0.237069940 keyframe_000598.pcd
599 1778824376.373571396 -0.061007 -26.593876 -0.184939 -0.020189052 0.036472529 0.128214643 0.990869902 0.256169143 keyframe_000599.pcd
600 1778824376.472103119 0.046130 -26.575113 -0.138892 -0.047841585 0.037022033 0.116326226 0.991367117 0.229938292 keyframe_000600.pcd
601 1778824376.571746349 0.149858 -26.555011 -0.107892 -0.028091542 0.042629751 0.110529806 0.992560694 0.219683671 keyframe_000601.pcd
602 1778824376.776047945 0.291747 -26.524386 -0.065433 -0.031688455 0.034231986 0.091156373 0.994743449 0.180657019 keyframe_000602.pcd
603 1778824377.074263334 0.347640 -26.487472 -0.151035 -0.048268242 0.047772673 0.085488719 0.994021945 0.167006813 keyframe_000603.pcd
604 1778824377.272810459 0.275070 -26.508380 -0.230841 -0.046512288 0.048172781 0.091146540 0.993583564 0.178556400 keyframe_000604.pcd
605 1778824377.471977711 0.126662 -26.526744 -0.297833 -0.030726872 0.038372195 0.099693705 0.993803099 0.197748018 keyframe_000605.pcd
606 1778824377.676063299 -0.070167 -26.568944 -0.332902 -0.026045057 0.032172150 0.109318304 0.993144560 0.217701184 keyframe_000606.pcd
607 1778824377.775721312 -0.195154 -26.593757 -0.367603 -0.027732413 0.030261404 0.107689288 0.993336890 0.214368245 keyframe_000607.pcd
608 1778824377.874327898 -0.299277 -26.638226 -0.383436 -0.026529381 0.024832878 0.107897138 0.993497724 0.215051073 keyframe_000608.pcd
609 1778824377.974053621 -0.416961 -26.683552 -0.413408 -0.027325555 0.027605071 0.114527837 0.992660389 0.228265270 keyframe_000609.pcd
610 1778824378.073732376 -0.530308 -26.720101 -0.436560 -0.029419497 0.029387660 0.116930126 0.992269220 0.232914525 keyframe_000610.pcd
611 1778824378.172633648 -0.634374 -26.756850 -0.452534 -0.039541876 0.030255061 0.105629939 0.993158289 0.209437222 keyframe_000611.pcd
612 1778824378.371860027 -0.776461 -26.781118 -0.451778 -0.025947267 0.021181722 0.112219297 0.993118776 0.223916253 keyframe_000612.pcd
613 1778824378.575935125 -0.827521 -26.791776 -0.455886 -0.033701266 0.015746284 0.141729178 0.989206308 0.283345352 keyframe_000613.pcd
614 1778824378.675498009 -0.854647 -26.778418 -0.463473 -0.054996804 0.017133366 0.182762921 0.981468040 0.365465079 keyframe_000614.pcd
615 1778824378.774305344 -0.860168 -26.766649 -0.471676 -0.059677747 0.020933160 0.234847675 0.969972649 0.471433956 keyframe_000615.pcd
616 1778824378.875709534 -0.852931 -26.753252 -0.482273 -0.064540216 0.016563068 0.276882385 0.958590825 0.558487631 keyframe_000616.pcd
617 1778824378.974596739 -0.840933 -26.732091 -0.496033 -0.066979065 0.022903110 0.305105750 0.949684018 0.616892025 keyframe_000617.pcd
618 1778824379.173940420 -0.771895 -26.657184 -0.500068 -0.076701738 0.024292832 0.340805869 0.936684611 0.691619652 keyframe_000618.pcd
619 1778824379.375630617 -0.658218 -26.536395 -0.466277 -0.093956773 0.007101111 0.357548977 0.929128854 0.727810492 keyframe_000619.pcd
620 1778824379.575577736 -0.527722 -26.398893 -0.425430 -0.086999312 0.007765432 0.374956597 0.922918397 0.765579588 keyframe_000620.pcd
621 1778824379.675790071 -0.443595 -26.320896 -0.417764 -0.094316351 0.004670087 0.358016510 0.928927766 0.729101021 keyframe_000621.pcd
622 1778824379.775955200 -0.353885 -26.248455 -0.405886 -0.088583794 0.019415344 0.325811010 0.941075524 0.659236157 keyframe_000622.pcd
623 1778824379.875498056 -0.273040 -26.174722 -0.385175 -0.084070964 0.007695082 0.307413633 0.947823674 0.622090406 keyframe_000623.pcd
624 1778824379.974262714 -0.167953 -26.109923 -0.385053 -0.076072058 0.031240096 0.298393053 0.950893624 0.601456128 keyframe_000624.pcd
625 1778824380.075935602 -0.076857 -26.052842 -0.348251 -0.064255036 0.026629359 0.287176630 0.955349020 0.579253044 keyframe_000625.pcd
626 1778824380.168752193 0.026060 -25.980892 -0.323690 -0.072600404 0.037309389 0.277362484 0.957291619 0.557335206 keyframe_000626.pcd
627 1778824380.275886774 0.115899 -25.916243 -0.268125 -0.077939596 0.016744070 0.267114570 0.960361839 0.537323990 keyframe_000627.pcd
628 1778824380.375941038 0.229307 -25.852873 -0.244079 -0.075022917 0.021166074 0.264667285 0.961184055 0.531995728 keyframe_000628.pcd
629 1778824380.475850344 0.333755 -25.799539 -0.198926 -0.067219816 0.026026403 0.247998101 0.966075082 0.497628140 keyframe_000629.pcd
630 1778824380.575839758 0.435634 -25.755883 -0.162364 -0.050411655 0.032996716 0.221109705 0.973386039 0.443088142 keyframe_000630.pcd
631 1778824380.675917864 0.533714 -25.716906 -0.129091 -0.060612674 0.018371080 0.191284897 0.979488997 0.382401740 keyframe_000631.pcd
632 1778824380.775878906 0.662907 -25.680544 -0.118152 -0.057264944 0.018850427 0.177216230 0.982323671 0.353921063 keyframe_000632.pcd
633 1778824380.975922346 0.878271 -25.613864 -0.071848 -0.038688455 0.020398138 0.164258004 0.985447324 0.328484362 keyframe_000633.pcd
634 1778824381.075884342 0.985777 -25.579712 -0.053779 -0.045380184 0.033576396 0.153199399 0.986581577 0.304908576 keyframe_000634.pcd
635 1778824381.175869703 1.095289 -25.547189 -0.021653 -0.044534517 0.018157493 0.153873593 0.986919399 0.307289140 keyframe_000635.pcd
636 1778824381.276000261 1.194192 -25.504433 0.030814 -0.043760848 0.016077510 0.156349336 0.986600926 0.312479246 keyframe_000636.pcd
637 1778824381.375881672 1.291352 -25.460540 0.052573 -0.040899470 0.008058531 0.151677916 0.987550557 0.303686474 keyframe_000637.pcd
638 1778824381.475851774 1.401555 -25.419804 0.063190 -0.049693604 0.034189505 0.143459874 0.987816222 0.284802239 keyframe_000638.pcd
639 1778824381.675886631 1.571819 -25.354181 0.128213 -0.050394855 0.021728365 0.181385061 0.981879675 0.362556846 keyframe_000639.pcd
640 1778824381.775981903 1.655327 -25.303432 0.164918 -0.054370252 0.006850661 0.211530055 0.975833992 0.425047820 keyframe_000640.pcd
641 1778824381.875930548 1.758111 -25.241371 0.171664 -0.079157373 0.020434914 0.223665597 0.971231294 0.447206292 keyframe_000641.pcd
642 1778824381.975875378 1.852235 -25.197894 0.185418 -0.076462298 0.024718072 0.233498452 0.969030963 0.467136443 keyframe_000642.pcd
643 1778824382.075982332 1.954942 -25.138304 0.187128 -0.068107151 0.021498979 0.250549304 0.965465823 0.503217541 keyframe_000643.pcd
644 1778824382.275846481 2.091770 -25.041268 0.216066 -0.093896236 0.018372957 0.260191414 0.960805058 0.521641887 keyframe_000644.pcd
645 1778824382.675835848 2.200383 -24.974258 0.203849 -0.084363746 0.010439976 0.270024232 0.959093676 0.543703959 keyframe_000645.pcd
646 1778824385.875736713 2.285293 -24.921704 0.193930 -0.075292330 0.007108076 0.273086586 0.959012126 0.550955650 keyframe_000646.pcd
647 1778824386.075685263 2.385720 -24.844432 0.239964 -0.080543163 0.008459441 0.275855050 0.957781409 0.556275286 keyframe_000647.pcd
648 1778824386.275832415 2.471664 -24.764801 0.282408 -0.086367811 0.013580759 0.275568563 0.957297306 0.554695805 keyframe_000648.pcd
649 1778824386.474484444 2.494253 -24.730985 0.289685 -0.107716671 0.010706701 0.312227474 0.943820157 0.630223850 keyframe_000649.pcd
650 1778824386.573791981 2.493850 -24.703849 0.279669 -0.120737603 0.005032210 0.354770593 0.927111069 0.720275050 keyframe_000650.pcd
651 1778824386.675763607 2.507751 -24.666519 0.274416 -0.116329134 0.011471042 0.393097445 0.912036373 0.802252758 keyframe_000651.pcd
652 1778824386.774551868 2.539501 -24.633162 0.276110 -0.108111325 0.009643155 0.420829102 0.900623016 0.863943255 keyframe_000652.pcd
653 1778824386.973706961 2.593205 -24.522973 0.294133 -0.132657445 -0.000372047 0.443084383 0.886610452 0.912784602 keyframe_000653.pcd
654 1778824387.175603151 2.685992 -24.365074 0.327592 -0.124518469 -0.010740045 0.463157387 0.877419533 0.960127293 keyframe_000654.pcd
655 1778824387.274361849 2.737335 -24.266610 0.336105 -0.131728585 0.002976042 0.471180432 0.872139738 0.975603085 keyframe_000655.pcd
656 1778824387.473603487 2.835309 -24.101450 0.357782 -0.135522218 0.006703216 0.476621115 0.868574181 0.987154193 keyframe_000656.pcd
657 1778824387.674229622 2.912228 -23.937808 0.392015 -0.132239387 0.000948187 0.481636509 0.866336031 0.999682770 keyframe_000657.pcd
658 1778824387.773871899 2.966003 -23.852542 0.392579 -0.135685946 0.005746025 0.470739519 0.871757198 0.973871020 keyframe_000658.pcd
659 1778824387.873420715 3.035930 -23.773071 0.409131 -0.120264256 0.006549657 0.441999876 0.888892412 0.910350150 keyframe_000659.pcd
660 1778824387.973780870 3.107347 -23.701356 0.427421 -0.104043028 0.014313274 0.405537618 0.908025010 0.830113348 keyframe_000660.pcd
661 1778824388.075645685 3.186823 -23.648015 0.448193 -0.098515894 0.005349768 0.375483351 0.921562940 0.766267273 keyframe_000661.pcd
662 1778824388.174405575 3.276710 -23.578911 0.454295 -0.100586819 0.007754890 0.352270827 0.930444742 0.715996020 keyframe_000662.pcd
663 1778824388.373736143 3.415870 -23.472203 0.491582 -0.086178950 0.012271432 0.324891005 0.941736925 0.658240446 keyframe_000663.pcd
664 1778824388.475366116 3.480129 -23.420847 0.521209 -0.066840442 0.013446875 0.294148843 0.953324706 0.594656698 keyframe_000664.pcd
665 1778824388.575787544 3.563428 -23.387094 0.536782 -0.066059756 -0.003038549 0.243514705 0.967640152 0.491369479 keyframe_000665.pcd
666 1778824388.664370775 3.634230 -23.364694 0.543643 -0.044805012 0.005829976 0.211024970 0.976435858 0.424396918 keyframe_000666.pcd
667 1778824388.775418758 3.724594 -23.350448 0.575334 -0.039592163 0.013737739 0.181319614 0.982530881 0.363470935 keyframe_000667.pcd
668 1778824388.875654936 3.809195 -23.340909 0.597438 -0.031357303 0.006850035 0.152708660 0.987749898 0.306083824 keyframe_000668.pcd
669 1778824389.075415611 3.982599 -23.294678 0.645422 -0.033397429 0.015213046 0.122298458 0.991814631 0.244175591 keyframe_000669.pcd
670 1778824389.274013758 4.144687 -23.249821 0.670581 -0.021769110 0.014128024 0.115723427 0.992942392 0.231383020 keyframe_000670.pcd
671 1778824389.475687265 4.324338 -23.191252 0.672198 -0.033015962 0.022783654 0.102062382 0.993968874 0.203054874 keyframe_000671.pcd
672 1778824389.675786018 4.466243 -23.153243 0.690240 -0.033087774 0.023161292 0.101630029 0.994002058 0.202162201 keyframe_000672.pcd
673 1778824389.875622272 4.594330 -23.138735 0.723942 -0.028367148 0.016549716 0.102809283 0.994158772 0.205065631 keyframe_000673.pcd
674 1778824390.075212717 4.723100 -23.109616 0.753552 -0.042428615 0.014218078 0.098387947 0.994141575 0.195795675 keyframe_000674.pcd
