wall_time,local_time,x,y,route_progress_m,cross_track_m,signed_cross_track_m,heading_error_vs_csv_yaw_deg,odom_stamp_age_ms
1784987138.121246,2026-07-25T21:45:38.121+08:00,239.228454,-208.029627,423.173120,0.024042,0.024042,0.909655,398.411
1784987138.271287,2026-07-25T21:45:38.271+08:00,239.325452,-208.010355,423.271673,0.032250,0.032250,1.207714,349.748
1784987138.421202,2026-07-25T21:45:38.421+08:00,239.422281,-207.990233,423.370154,0.041321,0.041321,0.903107,300.972
1784987138.524636,2026-07-25T21:45:38.524+08:00,239.467327,-207.992364,423.415183,0.033789,0.033789,0.536563,305.001
1784987138.671322,2026-07-25T21:45:38.671+08:00,239.518318,-207.990210,423.466031,0.029413,0.029413,0.777632,352.402
1784987138.771336,2026-07-25T21:45:38.771+08:00,239.576395,-207.983447,423.524496,0.028703,0.028703,1.237848,352.981
1784987138.878217,2026-07-25T21:45:38.878+08:00,239.622435,-207.975377,423.571189,0.030827,0.030827,1.155007,360.442
1784987139.021295,2026-07-25T21:45:39.021+08:00,239.713700,-207.957454,423.663997,0.036946,0.036946,1.599074,304.846
1784987139.171285,2026-07-25T21:45:39.171+08:00,239.767972,-207.956023,423.718006,0.031433,0.031433,1.650194,355.476
1784987139.271372,2026-07-25T21:45:39.271+08:00,239.812014,-207.948236,423.762683,0.033532,0.033532,1.200478,356.261
1784987139.371588,2026-07-25T21:45:39.371+08:00,239.857022,-207.942969,423.807995,0.033007,0.033007,1.234740,357.162
1784987139.521298,2026-07-25T21:45:39.521+08:00,239.957992,-207.922358,423.911260,0.040084,0.040084,1.735662,308.152
1784987139.674402,2026-07-25T21:45:39.674+08:00,240.006716,-207.912739,423.960850,0.042798,0.042798,1.488699,361.882
1784987139.771353,2026-07-25T21:45:39.771+08:00,240.054215,-207.907441,424.008624,0.041406,0.041406,1.928648,359.473
1784987139.921307,2026-07-25T21:45:39.921+08:00,240.164006,-207.900053,424.118369,0.033376,0.033376,1.607078,310.706
1784987140.021317,2026-07-25T21:45:40.021+08:00,240.202742,-207.893108,424.157696,0.034839,0.034839,1.319758,311.298
1784987140.171396,2026-07-25T21:45:40.171+08:00,240.242709,-207.893165,424.197262,0.029196,0.029196,1.487473,362.016
1784987140.321324,2026-07-25T21:45:40.321+08:00,240.298097,-207.886476,424.253042,0.028078,0.028078,1.762192,412.524
1784987140.421360,2026-07-25T21:45:40.421+08:00,240.383100,-207.873337,424.339047,0.029208,0.029208,1.931527,313.717
1784987140.521355,2026-07-25T21:45:40.521+08:00,240.434222,-207.858422,424.391922,0.036707,0.036707,2.154400,314.293
1784987140.671421,2026-07-25T21:45:40.671+08:00,240.494398,-207.846731,424.453155,0.039591,0.039591,2.081941,364.939
1784987140.771233,2026-07-25T21:45:40.771+08:00,240.540167,-207.840433,424.499353,0.039217,0.039217,1.645846,365.391
1784987140.922373,2026-07-25T21:45:40.922+08:00,240.632646,-207.830247,424.592334,0.035950,0.035950,1.348780,317.707
1784987141.021352,2026-07-25T21:45:41.021+08:00,240.676454,-207.818113,424.637434,0.041635,0.041635,1.744830,317.251
1784987141.121388,2026-07-25T21:45:41.121+08:00,240.719468,-207.814848,424.680470,0.038658,0.038658,1.339129,317.868
1784987141.221305,2026-07-25T21:45:41.221+08:00,240.761643,-207.811491,424.722687,0.035893,0.035893,1.691247,318.366
1784987141.321338,2026-07-25T21:45:41.321+08:00,240.810966,-207.804933,424.772441,0.035264,0.035264,1.558733,318.995
1784987141.421325,2026-07-25T21:45:41.421+08:00,240.863350,-207.806021,424.824119,0.026627,0.026627,1.242635,319.622
1784987141.521353,2026-07-25T21:45:41.521+08:00,240.911176,-207.801067,424.872946,0.023519,0.023519,0.883502,320.290
1784987141.821383,2026-07-25T21:45:41.821+08:00,241.054468,-207.773451,425.018863,0.025402,0.025402,0.973780,322.240
1784987141.921362,2026-07-25T21:45:41.921+08:00,241.099281,-207.754303,425.066352,0.036338,0.036338,1.118803,322.874
1784987142.021290,2026-07-25T21:45:42.021+08:00,241.140201,-207.741803,425.108837,0.041417,0.041417,1.149264,323.471
1784987142.121327,2026-07-25T21:45:42.121+08:00,241.192499,-207.731978,425.162047,0.041853,0.041853,0.963694,324.104
1784987142.221421,2026-07-25T21:45:42.221+08:00,241.237971,-207.726276,425.207811,0.039437,0.039437,0.511729,324.838
1784987142.321255,2026-07-25T21:45:42.321+08:00,241.282471,-207.727927,425.251321,0.029956,0.029956,0.382336,325.312
1784987142.421197,2026-07-25T21:45:42.421+08:00,241.335971,-207.728747,425.303836,0.019703,0.019703,0.379691,325.894
1784987142.521186,2026-07-25T21:45:42.521+08:00,241.385001,-207.718429,425.353368,0.021718,0.021718,0.989216,326.523
1784987142.671261,2026-07-25T21:45:42.671+08:00,241.428693,-207.708794,425.398015,0.024631,0.024631,0.712638,377.238
1784987142.771276,2026-07-25T21:45:42.771+08:00,241.472899,-207.699382,425.443136,0.027247,0.027247,1.116975,377.893
1784987142.871342,2026-07-25T21:45:42.871+08:00,241.523416,-207.692714,425.494080,0.026195,0.026195,0.929804,378.599
1784987142.971273,2026-07-25T21:45:42.971+08:00,241.622338,-207.677034,425.594236,0.026728,0.026728,0.578072,279.810
1784987143.071317,2026-07-25T21:45:43.071+08:00,241.669838,-207.667356,425.642654,0.029108,0.029108,0.540787,280.494
1784987143.171298,2026-07-25T21:45:43.171+08:00,241.721186,-207.655290,425.695236,0.033265,0.033265,0.628368,281.115
1784987143.271303,2026-07-25T21:45:43.271+08:00,241.767348,-207.646216,425.742239,0.035251,0.035251,0.979023,281.760
1784987143.371306,2026-07-25T21:45:43.371+08:00,241.807963,-207.644307,425.782675,0.030994,0.030994,1.337487,282.403
1784987143.471292,2026-07-25T21:45:43.471+08:00,241.851111,-207.635778,425.826617,0.032896,0.032896,1.701577,283.029
1784987143.571237,2026-07-25T21:45:43.571+08:00,241.908418,-207.635480,425.883591,0.023871,0.023871,1.757911,283.614
1784987143.671340,2026-07-25T21:45:43.671+08:00,241.955912,-207.628881,425.931525,0.022651,0.022651,1.944195,284.357
1784987143.771382,2026-07-25T21:45:43.771+08:00,242.001466,-207.632844,425.975827,0.011323,0.011323,1.987434,285.053
1784987143.871325,2026-07-25T21:45:43.871+08:00,242.049471,-207.629651,426.023711,0.006659,0.006659,2.333544,285.726
1784987143.971263,2026-07-25T21:45:43.971+08:00,242.097945,-207.616134,426.073740,0.012104,0.012104,3.115159,286.363
1784987144.071356,2026-07-25T21:45:44.071+08:00,242.150287,-207.609803,426.126414,0.009829,0.009829,2.969078,286.977
1784987144.171489,2026-07-25T21:45:44.171+08:00,242.192623,-207.604897,426.168983,0.007778,0.007778,3.483130,287.750
1784987144.271299,2026-07-25T21:45:44.271+08:00,242.243638,-207.600223,426.220079,0.004084,0.004084,3.541915,288.201
1784987144.371281,2026-07-25T21:45:44.371+08:00,242.293618,-207.585696,426.271757,0.010281,0.010281,3.671466,288.823
1784987144.471369,2026-07-25T21:45:44.471+08:00,242.334036,-207.586478,426.311035,0.003105,0.003105,3.164591,289.550
1784987144.571307,2026-07-25T21:45:44.571+08:00,242.377107,-207.588456,426.354091,0.000826,0.000826,2.846547,290.128
1784987144.674461,2026-07-25T21:45:44.674+08:00,242.425615,-207.578616,426.402667,0.010326,0.010326,2.601895,293.922
1784987144.771239,2026-07-25T21:45:44.771+08:00,242.474650,-207.574502,426.451730,0.014098,0.014098,2.216880,291.355
1784987144.871313,2026-07-25T21:45:44.871+08:00,242.522143,-207.572941,426.499232,0.015326,0.015326,1.888823,292.010
1784987144.971289,2026-07-25T21:45:44.971+08:00,242.571329,-207.568237,426.548450,0.019686,0.019686,1.465584,292.670
1784987145.121301,2026-07-25T21:45:45.121+08:00,242.629244,-207.563289,426.606399,0.024228,0.024228,0.769268,343.278
1784987145.221274,2026-07-25T21:45:45.221+08:00,242.683461,-207.568337,426.660579,0.018801,0.018801,0.133383,343.951
1784987145.321290,2026-07-25T21:45:45.321+08:00,242.726922,-207.568157,426.704040,0.018677,0.018677,0.712828,344.577
1784987145.421346,2026-07-25T21:45:45.421+08:00,242.762563,-207.565007,426.739702,0.021577,0.021577,1.101332,345.302
1784987145.521300,2026-07-25T21:45:45.521+08:00,242.815742,-207.559008,426.794484,0.024603,0.024603,0.653597,345.955
1784987145.621333,2026-07-25T21:45:45.621+08:00,242.865150,-207.557911,426.843854,0.022376,0.022376,0.753252,346.628
1784987145.721305,2026-07-25T21:45:45.721+08:00,242.913483,-207.550552,426.892572,0.026469,0.026469,0.172972,347.240
1784987145.821329,2026-07-25T21:45:45.821+08:00,242.967021,-207.548563,426.946123,0.024854,0.024854,0.265985,347.919
1784987145.921317,2026-07-25T21:45:45.921+08:00,243.016792,-207.541872,426.996231,0.028184,0.028184,0.047835,348.503
1784987146.021416,2026-07-25T21:45:46.021+08:00,243.060691,-207.541419,427.040061,0.025685,0.025685,0.708162,349.242
1784987146.121353,2026-07-25T21:45:46.121+08:00,243.106435,-207.543286,427.085577,0.020747,0.020747,0.489422,349.804
1784987146.221362,2026-07-25T21:45:46.221+08:00,243.159968,-207.543136,427.138998,0.017297,0.017297,0.255894,350.409
1784987146.321364,2026-07-25T21:45:46.321+08:00,243.204151,-207.537019,427.183492,0.020430,0.020430,0.138542,351.036
1784987146.421327,2026-07-25T21:45:46.421+08:00,243.298144,-207.531161,427.277027,0.022043,0.022043,0.442402,252.264
1784987146.521229,2026-07-25T21:45:46.521+08:00,243.353833,-207.524803,427.332912,0.026346,0.026346,0.488048,252.805
1784987146.621228,2026-07-25T21:45:46.621+08:00,243.399589,-207.526627,427.378570,0.022839,0.022839,0.103494,253.445
1784987146.721270,2026-07-25T21:45:46.721+08:00,243.444236,-207.526040,427.423208,0.021781,0.021781,0.049104,254.127
1784987146.821216,2026-07-25T21:45:46.821+08:00,243.494109,-207.527702,427.472986,0.018285,0.018285,0.161326,254.713
1784987146.921261,2026-07-25T21:45:46.921+08:00,243.545881,-207.526514,427.524767,0.017566,0.017566,0.680433,255.398
1784987147.071315,2026-07-25T21:45:47.071+08:00,243.594564,-207.519981,427.573657,0.022301,0.022301,0.580219,306.092
1784987147.171332,2026-07-25T21:45:47.171+08:00,243.634388,-207.516268,427.613591,0.024546,0.024546,1.030193,306.749
1784987147.221241,2026-07-25T21:45:47.221+08:00,243.684472,-207.514387,427.663710,0.024582,0.024582,0.757032,257.298
1784987147.371375,2026-07-25T21:45:47.371+08:00,243.723641,-207.513650,427.703193,0.023752,0.023752,0.528534,308.072
1784987147.471312,2026-07-25T21:45:47.471+08:00,243.769324,-207.505726,427.749214,0.029386,0.029386,0.114538,308.649
1784987147.571344,2026-07-25T21:45:47.571+08:00,243.811322,-207.502565,427.791318,0.030446,0.030446,0.072292,309.321
1784987147.671279,2026-07-25T21:45:47.671+08:00,243.869590,-207.495290,427.849876,0.034803,0.034803,0.017450,309.896
1784987147.771389,2026-07-25T21:45:47.771+08:00,243.925691,-207.495328,427.905905,0.031964,0.031964,0.132157,310.645
1784987147.871375,2026-07-25T21:45:47.871+08:00,243.969250,-207.487221,427.949815,0.037887,0.037887,0.158938,311.272
1784987147.971375,2026-07-25T21:45:47.971+08:00,244.021029,-207.479917,428.001894,0.042597,0.042597,0.277110,311.912
1784987148.071393,2026-07-25T21:45:48.071+08:00,244.081763,-207.476180,428.062739,0.043298,0.043298,0.197988,312.569
1784987148.171363,2026-07-25T21:45:48.171+08:00,244.122174,-207.473402,428.103238,0.044055,0.044055,0.154197,313.565
1784987148.271340,2026-07-25T21:45:48.271+08:00,244.158982,-207.475727,428.139883,0.039895,0.039895,0.437956,314.094
1784987148.371246,2026-07-25T21:45:48.371+08:00,244.201381,-207.473774,428.184797,0.038067,0.038067,0.391991,314.654
1784987148.471305,2026-07-25T21:45:48.471+08:00,244.254409,-207.465038,428.238473,0.040745,0.040745,0.169807,315.220
1784987148.571347,2026-07-25T21:45:48.571+08:00,244.295559,-207.458331,428.280118,0.042753,0.042753,0.177462,315.857
1784987148.671263,2026-07-25T21:45:48.671+08:00,244.335489,-207.455882,428.320068,0.040668,0.040668,0.289644,316.280
1784987148.771241,2026-07-25T21:45:48.771+08:00,244.388671,-207.450545,428.373513,0.039953,0.039953,0.105831,316.898
1784987148.871255,2026-07-25T21:45:48.871+08:00,244.435328,-207.450559,428.419868,0.034659,0.034659,0.092242,317.552
1784987148.971228,2026-07-25T21:45:48.971+08:00,244.489637,-207.447586,428.474164,0.031467,0.031467,0.296948,318.165
1784987149.071435,2026-07-25T21:45:49.071+08:00,244.538801,-207.451451,428.522576,0.022064,0.022064,0.243630,319.012
1784987149.171276,2026-07-25T21:45:49.171+08:00,244.588831,-207.443660,428.573166,0.024143,0.024143,0.079779,319.493
1784987149.271318,2026-07-25T21:45:49.271+08:00,244.643681,-207.438520,428.628245,0.023044,0.023044,0.521357,320.175
1784987149.371294,2026-07-25T21:45:49.371+08:00,244.690717,-207.435184,428.674545,0.022328,0.022328,0.578800,320.791
1784987149.471278,2026-07-25T21:45:49.471+08:00,244.731874,-207.425593,428.716312,0.028766,0.028766,0.787258,321.415
1784987149.621396,2026-07-25T21:45:49.621+08:00,244.778334,-207.420325,428.763038,0.030493,0.030493,0.676032,372.173
1784987149.721276,2026-07-25T21:45:49.721+08:00,244.826484,-207.415686,428.811400,0.031463,0.031463,0.354205,372.693
1784987149.821320,2026-07-25T21:45:49.821+08:00,244.869842,-207.422024,428.854152,0.021852,0.021852,0.155572,373.376
1784987149.921328,2026-07-25T21:45:49.921+08:00,244.919738,-207.422331,428.903881,0.017757,0.017757,0.457791,374.025
1784987150.021321,2026-07-25T21:45:50.021+08:00,245.020782,-207.408184,429.005708,0.024194,0.024194,0.725976,275.298
1784987150.121417,2026-07-25T21:45:50.121+08:00,245.067266,-207.405891,429.052231,0.022951,0.022951,1.201220,276.034
1784987150.221448,2026-07-25T21:45:50.221+08:00,245.116054,-207.401486,429.101213,0.023639,0.023639,1.006905,277.348
1784987150.321323,2026-07-25T21:45:50.321+08:00,245.169282,-207.395842,429.153949,0.026035,0.026035,0.787208,278.254
1784987150.421323,2026-07-25T21:45:50.421+08:00,245.211688,-207.383459,429.196880,0.036453,0.036453,0.118323,278.894
1784987150.521382,2026-07-25T21:45:50.521+08:00,245.256453,-207.378361,429.241832,0.039484,0.039484,0.269525,279.593
1784987150.621326,2026-07-25T21:45:50.621+08:00,245.305629,-207.372647,429.291220,0.042927,0.042927,0.365394,280.162
1784987150.721350,2026-07-25T21:45:50.721+08:00,245.345609,-207.369239,429.331314,0.044490,0.044490,0.589399,280.811
1784987150.821347,2026-07-25T21:45:50.821+08:00,245.379967,-207.371908,429.365512,0.040241,0.040241,0.797585,281.434
1784987150.921282,2026-07-25T21:45:50.921+08:00,245.429558,-207.367783,429.415241,0.042078,0.042078,1.045974,282.053
1784987151.021330,2026-07-25T21:45:51.021+08:00,245.487277,-207.369119,429.472837,0.038086,0.038086,1.146256,282.741
1784987151.121359,2026-07-25T21:45:51.121+08:00,245.546334,-207.366861,429.531935,0.037621,0.037621,1.052789,283.454
1784987151.221299,2026-07-25T21:45:51.221+08:00,245.584901,-207.370766,429.570282,0.031944,0.031944,0.816799,284.080
1784987151.321242,2026-07-25T21:45:51.321+08:00,245.635551,-207.375151,429.621389,0.024838,0.024838,0.960097,284.662
1784987151.421296,2026-07-25T21:45:51.421+08:00,245.700501,-207.369222,429.686601,0.025911,0.025911,1.569510,285.356
1784987151.571257,2026-07-25T21:45:51.571+08:00,245.752798,-207.354389,429.739858,0.036807,0.036807,1.338592,335.958
1784987151.621506,2026-07-25T21:45:51.621+08:00,245.793082,-207.341447,429.780994,0.046713,0.046713,1.586268,286.802
1784987151.721251,2026-07-25T21:45:51.721+08:00,245.841980,-207.332935,429.830390,0.051557,0.051557,1.637207,287.246
1784987151.871320,2026-07-25T21:45:51.871+08:00,245.898362,-207.337236,429.886295,0.043068,0.043068,1.104755,337.940
1784987151.971311,2026-07-25T21:45:51.971+08:00,245.932960,-207.339670,429.920616,0.038063,0.038063,0.898547,338.571
1784987152.071352,2026-07-25T21:45:52.071+08:00,245.967642,-207.340356,429.955150,0.034796,0.034796,0.956054,339.193
1784987152.171318,2026-07-25T21:45:52.171+08:00,246.012965,-207.345629,429.999954,0.026161,0.026161,1.215193,339.740
1784987152.271328,2026-07-25T21:45:52.271+08:00,246.066314,-207.336812,430.053811,0.030979,0.030979,1.429624,340.389
1784987152.371403,2026-07-25T21:45:52.371+08:00,246.101411,-207.323311,430.089817,0.041828,0.041828,1.501087,341.039
1784987152.471334,2026-07-25T21:45:52.471+08:00,246.143900,-207.313645,430.133299,0.047984,0.047984,1.889953,341.610
1784987152.571347,2026-07-25T21:45:52.571+08:00,246.202338,-207.312163,430.191659,0.044635,0.044635,1.559493,342.219
1784987152.671334,2026-07-25T21:45:52.671+08:00,246.257850,-207.314131,430.246819,0.038089,0.038089,1.009909,342.831
1784987152.771306,2026-07-25T21:45:52.771+08:00,246.303667,-207.310300,430.292796,0.038123,0.038123,0.805811,343.444
1784987152.871324,2026-07-25T21:45:52.871+08:00,246.355553,-207.314270,430.344177,0.029882,0.029882,1.028678,344.042
1784987152.971338,2026-07-25T21:45:52.971+08:00,246.419242,-207.311124,430.407908,0.027757,0.027757,1.479757,344.637
1784987153.071504,2026-07-25T21:45:53.071+08:00,246.464583,-207.304526,430.453640,0.030588,0.030588,1.460344,345.324
1784987153.171373,2026-07-25T21:45:53.171+08:00,246.504089,-207.300108,430.493375,0.031728,0.031728,1.876964,345.249
1784987153.271322,2026-07-25T21:45:53.271+08:00,246.553654,-207.285340,430.543990,0.042351,0.042351,1.668184,345.912
1784987153.371291,2026-07-25T21:45:53.371+08:00,246.603324,-207.287037,430.593398,0.036513,0.036513,1.477307,346.536
1784987153.471326,2026-07-25T21:45:53.471+08:00,246.696909,-207.276683,430.687522,0.038979,0.038979,0.805839,248.059
1784987153.571236,2026-07-25T21:45:53.571+08:00,246.747524,-207.270578,430.738471,0.040815,0.040815,0.773829,248.535
1784987153.671285,2026-07-25T21:45:53.671+08:00,246.796235,-207.256829,430.788164,0.050430,0.050430,1.360786,249.120
1784987153.771981,2026-07-25T21:45:53.771+08:00,246.840228,-207.260704,430.831677,0.042878,0.042878,0.927904,250.396
1784987153.871191,2026-07-25T21:45:53.871+08:00,246.887893,-207.256082,430.879562,0.043484,0.043484,1.548183,250.172
1784987153.971297,2026-07-25T21:45:53.971+08:00,246.936765,-207.251352,430.928657,0.044097,0.044097,1.578035,250.874
1784987154.121342,2026-07-25T21:45:54.121+08:00,246.986915,-207.249522,430.978785,0.041714,0.041714,1.184564,301.559
1784987154.221302,2026-07-25T21:45:54.221+08:00,247.035188,-207.250418,431.026813,0.036770,0.036770,0.909929,302.173
1784987154.321345,2026-07-25T21:45:54.321+08:00,247.079563,-207.242773,431.072029,0.040329,0.040329,0.759733,302.841
1784987154.421412,2026-07-25T21:45:54.421+08:00,247.124889,-207.235971,431.117790,0.042901,0.042901,0.799655,303.549
1784987154.521273,2026-07-25T21:45:54.521+08:00,247.171253,-207.233530,431.164181,0.041035,0.041035,0.907393,304.050
1784987154.621324,2026-07-25T21:45:54.621+08:00,247.216608,-207.225311,431.210102,0.045015,0.045015,0.715378,304.844
1784987154.721325,2026-07-25T21:45:54.721+08:00,247.265115,-207.212695,431.259570,0.053081,0.053081,0.934762,305.427
1784987154.821318,2026-07-25T21:45:54.821+08:00,247.315619,-207.213079,431.309821,0.048019,0.048019,0.828956,306.015
1784987154.921341,2026-07-25T21:45:54.921+08:00,247.359961,-207.206487,431.354584,0.050473,0.050473,0.504741,306.678
1784987155.021378,2026-07-25T21:45:55.021+08:00,247.405091,-207.209898,431.399202,0.042894,0.042894,0.205550,307.355
1784987155.121354,2026-07-25T21:45:55.121+08:00,247.455691,-207.208727,431.449694,0.039371,0.039371,0.368768,307.971
1784987155.221339,2026-07-25T21:45:55.221+08:00,247.505217,-207.206743,431.500366,0.036031,0.036031,0.610186,308.596
1784987155.321418,2026-07-25T21:45:55.321+08:00,247.554412,-207.206317,431.549229,0.030315,0.030315,0.295590,309.315
1784987155.421353,2026-07-25T21:45:55.421+08:00,247.597135,-207.200445,431.592351,0.030809,0.030809,0.595594,309.890
1784987155.521341,2026-07-25T21:45:55.521+08:00,247.644646,-207.188340,431.641001,0.036892,0.036892,0.471909,310.518
1784987155.621291,2026-07-25T21:45:55.621+08:00,247.699609,-207.184713,431.695988,0.033632,0.033632,0.248262,311.108
1784987155.721263,2026-07-25T21:45:55.721+08:00,247.740703,-207.183542,431.736907,0.029665,0.029665,0.357743,311.720
1784987155.821105,2026-07-25T21:45:55.821+08:00,247.784485,-207.181016,431.780662,0.026709,0.026709,0.364098,312.202
1784987155.921224,2026-07-25T21:45:55.921+08:00,247.836300,-207.173770,431.832976,0.027432,0.027432,0.336313,312.961
1784987156.071326,2026-07-25T21:45:56.071+08:00,247.885396,-207.166197,431.882633,0.028820,0.028820,0.072240,363.703
1784987156.121158,2026-07-25T21:45:56.121+08:00,247.924648,-207.157613,431.922649,0.032439,0.032439,0.036548,314.175
1784987156.222724,2026-07-25T21:45:56.222+08:00,247.970821,-207.145282,431.969495,0.039429,0.039429,0.227524,316.381
1784987156.371341,2026-07-25T21:45:56.371+08:00,248.027043,-207.143361,432.025579,0.035042,0.035042,0.111021,365.638
1784987156.471416,2026-07-25T21:45:56.471+08:00,248.077926,-207.132819,432.077322,0.039821,0.039821,0.047161,366.352
1784987156.571382,2026-07-25T21:45:56.571+08:00,248.121020,-207.141129,432.119214,0.026737,0.026737,0.206556,367.003
1784987156.671384,2026-07-25T21:45:56.671+08:00,248.170496,-207.135330,432.169028,0.026960,0.026960,0.039889,367.601
1784987156.771302,2026-07-25T21:45:56.771+08:00,248.223925,-207.124060,432.223383,0.032176,0.032176,0.173628,368.159
1784987156.871305,2026-07-25T21:45:56.871+08:00,248.316764,-207.105185,432.317752,0.040536,0.040536,0.605942,269.442
1784987156.971384,2026-07-25T21:45:56.971+08:00,248.353088,-207.095283,432.354956,0.046309,0.046309,0.678254,270.161
1784987157.071329,2026-07-25T21:45:57.071+08:00,248.402323,-207.085032,432.405030,0.050983,0.050983,0.677187,270.746
1784987157.171396,2026-07-25T21:45:57.171+08:00,248.447063,-207.081482,432.449167,0.049764,0.049764,0.252341,271.452
1784987157.271280,2026-07-25T21:45:57.271+08:00,248.497150,-207.077938,432.499361,0.048404,0.048404,0.019971,271.977
1784987157.371248,2026-07-25T21:45:57.371+08:00,248.551336,-207.080541,432.553034,0.040526,0.040526,0.042049,272.585
1784987157.471348,2026-07-25T21:45:57.471+08:00,248.599984,-207.072634,432.602221,0.043648,0.043648,0.429720,273.325
1784987157.571350,2026-07-25T21:45:57.571+08:00,248.649866,-207.070378,432.652086,0.041026,0.041026,0.000319,273.967
1784987157.671277,2026-07-25T21:45:57.671+08:00,248.695064,-207.067469,432.697352,0.039511,0.039511,0.331407,274.534
1784987157.771253,2026-07-25T21:45:57.771+08:00,248.755052,-207.060287,432.757755,0.040805,0.040805,0.127997,275.150
1784987157.871267,2026-07-25T21:45:57.871+08:00,248.797256,-207.052092,432.800557,0.044844,0.044844,0.041235,275.804
1784987157.971435,2026-07-25T21:45:57.971+08:00,248.838092,-207.052697,432.841138,0.040257,0.040257,0.345292,276.612
1784987158.071301,2026-07-25T21:45:58.071+08:00,248.886821,-207.049071,432.889989,0.039111,0.039111,0.257728,277.118
1784987158.171247,2026-07-25T21:45:58.171+08:00,248.940335,-207.040219,432.944112,0.042699,0.042699,0.132295,277.704
1784987158.271296,2026-07-25T21:45:58.271+08:00,248.990797,-207.036914,432.996394,0.039354,0.039354,0.152947,278.393
1784987158.372370,2026-07-25T21:45:58.372+08:00,249.034102,-207.029927,433.040251,0.040188,0.040188,0.452914,280.107
1784987158.472933,2026-07-25T21:45:58.472+08:00,249.091778,-207.023620,433.098241,0.038328,0.038328,0.605004,281.310
1784987158.621463,2026-07-25T21:45:58.621+08:00,249.139752,-207.021170,433.146084,0.034014,0.034014,0.890173,330.480
1784987158.721345,2026-07-25T21:45:58.721+08:00,249.186803,-207.016144,433.193374,0.032380,0.032380,0.508584,331.002
1784987158.821517,2026-07-25T21:45:58.821+08:00,249.226558,-207.013929,433.233046,0.028987,0.028987,0.572405,331.814
1784987158.921370,2026-07-25T21:45:58.921+08:00,249.274767,-207.005205,433.282002,0.030852,0.030852,0.924896,332.307
1784987159.021329,2026-07-25T21:45:59.021+08:00,249.320241,-206.996845,433.328199,0.032741,0.032741,1.325519,332.906
1784987159.121354,2026-07-25T21:45:59.121+08:00,249.372964,-206.992262,433.381043,0.029870,0.029870,1.413680,333.571
1784987159.221347,2026-07-25T21:45:59.221+08:00,249.411638,-206.986149,433.420193,0.030490,0.030490,1.866835,334.352
1784987159.321383,2026-07-25T21:45:59.321+08:00,249.460228,-206.981829,433.467088,0.027999,0.027939,1.774069,334.984
1784987159.421352,2026-07-25T21:45:59.421+08:00,249.505208,-206.979821,433.511294,0.027895,0.027895,1.760488,335.533
1784987159.521389,2026-07-25T21:45:59.521+08:00,249.545052,-206.978457,433.551157,0.027399,0.027399,1.451462,336.166
1784987159.621365,2026-07-25T21:45:59.621+08:00,249.596765,-206.978712,433.602803,0.024734,0.024734,1.555177,336.782
1784987159.721357,2026-07-25T21:45:59.721+08:00,249.645380,-206.973125,433.651625,0.028048,0.028048,1.740767,337.414
1784987159.821342,2026-07-25T21:45:59.821+08:00,249.698829,-206.968736,433.705221,0.029939,0.029939,1.845185,338.039
1784987159.921246,2026-07-25T21:45:59.921+08:00,249.747190,-206.964865,433.753709,0.031551,0.031551,2.153527,338.583
1784987160.021084,2026-07-25T21:46:00.021+08:00,249.800066,-206.959689,433.806769,0.034256,0.034256,2.291037,339.061
1784987160.121346,2026-07-25T21:46:00.121+08:00,249.851160,-206.955862,433.857987,0.035696,0.035696,2.318493,339.963
1784987160.221306,2026-07-25T21:46:00.221+08:00,249.896851,-206.951015,433.903854,0.038407,0.038407,1.930618,340.563
1784987160.321540,2026-07-25T21:46:00.321+08:00,249.936132,-206.950322,433.943124,0.037268,0.037268,1.605033,342.333
1784987160.421339,2026-07-25T21:46:00.421+08:00,249.983883,-206.942250,433.993870,0.042961,0.042961,1.583694,342.712
1784987160.571398,2026-07-25T21:46:00.571+08:00,250.081442,-206.928782,434.092314,0.045768,0.045768,1.211032,293.933
1784987160.671236,2026-07-25T21:46:00.671+08:00,250.131364,-206.916032,434.143324,0.053028,0.053028,1.690521,294.321
1784987160.721158,2026-07-25T21:46:00.721+08:00,250.184275,-206.908695,434.196719,0.054583,0.054583,1.471565,244.581
1784987160.871322,2026-07-25T21:46:00.871+08:00,250.233528,-206.908447,434.245709,0.049487,0.049487,1.480737,295.058
1784987160.971241,2026-07-25T21:46:00.971+08:00,250.278081,-206.909139,434.289923,0.043967,0.043967,0.911549,295.811
1784987161.071615,2026-07-25T21:46:01.071+08:00,250.318507,-206.911803,434.329822,0.036934,0.036934,1.143652,296.721
1784987161.171371,2026-07-25T21:46:01.171+08:00,250.366596,-206.906621,434.378190,0.036869,0.036869,1.354076,297.058
1784987161.271442,2026-07-25T21:46:01.271+08:00,250.415178,-206.890435,434.428240,0.047691,0.047691,1.711176,297.739
1784987161.371357,2026-07-25T21:46:01.371+08:00,250.464398,-206.890235,434.478524,0.041974,0.041974,1.601249,298.294
1784987161.471398,2026-07-25T21:46:01.471+08:00,250.506724,-206.878293,434.522104,0.047883,0.047883,1.968846,298.975
1784987161.571316,2026-07-25T21:46:01.571+08:00,250.559516,-206.869197,434.575649,0.049512,0.049512,1.739358,299.533
1784987161.671445,2026-07-25T21:46:01.671+08:00,250.609755,-206.864569,434.626042,0.047074,0.047074,1.369758,300.346
